"timestamp";"RoomA.Sensor__room_temperature";"RoomB.Sensor__room_temperature";"RoomC.Sensor__room_temperature";"RoomD.Sensor__room_temperature";"RoomE.Sensor__room_temperature";"RoomF.Sensor__room_temperature"
2023-03-04 08:00:00;21,31583325;21,3325001391667;21,2341666225;20,4449998516667;20,4866668383333;20,4466665583333
2023-03-04 09:00:00;21,31666708;21,3041664741667;21,3016667358333;20,7099998775;20,4999998391667;20,5408331558333
2023-03-04 10:00:00;21,34250005;21,35499986;21,2674997625;20,5533336025;20,4733333583333;20,5691668208333
2023-03-04 11:00:00;21,3816668183333;21,3733331358333;21,3183329891667;20,5833330166667;20,5025000566667;20,6349997533333
2023-03-04 12:00:00;21,3916668891667;21,4583336508333;21,349999905;20,5133333191667;20,5558331816667;20,7141663225
2023-03-04 13:00:00;21,42416652;21,4850001341667;21,353333155;20,5258331308333;20,5924998933333;20,7549999558333
2023-03-04 14:00:00;21,537499905;21,5716668775;21,4258333833333;20,5283336658333;20,5958331433333;20,8500000633333
2023-03-04 15:00:00;21,6408332183333;21,7058332766667;21,5391664508333;20,5416668275;20,6541665391667;20,9016664816667
2023-03-04 16:00:00;21,9566669466667;22,21333329;21,8183331475;20,6708332708333;20,6749998733333;20,9208332683333
2023-03-04 17:00:00;22,4191667241667;22,7516668633333;22,2033332175;20,8775000575;20,6499997775;20,8558333725
2023-03-04 18:00:00;22,6083331108333;22,8133335116667;22,2716666858333;20,8316661516667;20,61499993;20,8233334233333
2023-03-04 19:00:00;22,7933332133333;22,8775000575;22,5450000766667;21,5025000566667;20,9450000133333;20,7549999566667
2023-03-04 20:00:00;22,64416647;22,6583331433333;22,4100001658333;21,8866669333333;21,3291665691667;20,6849997833333
2023-03-04 21:00:00;22,3299999233333;22,3241667741667;22,1174999875;21,47083346;21,2750000958333;20,8524998033333
2023-03-04 22:00:00;22,1016667683333;22,0808332758333;21,8558335316667;20,8183333075;20,8399998358333;20,7291665075
2023-03-04 23:00:00;21,9325000433333;21,9358336125;21,6299997966667;20,5575000458333;20,6841665916667;20,599999745
2023-03-05;21,8133331933333;21,7866665516667;21,5291665383333;20,3741669641667;20,5241669016667;20,5258331316667
2023-03-05 01:00:00;21,6958328866667;21,7091665283333;21,4408335675;20,6216665908333;20,4833334291667;20,4283331225
2023-03-05 02:00:00;21,6391666725;21,6133335433333;21,3483331991667;20,4208332683333;20,4291669541667;20,38499975
2023-03-05 03:00:00;21,5533336016667;21,5416668258333;21,3625000308333;20,9350001025;20,642499925;20,5100000691667
2023-03-05 04:00:00;21,6241668066667;21,46750021;21,2524998975;20,55916675;20,4891665766667;20,34583346
2023-03-05 05:00:00;21,386666455;21,4241665191667;21,1999999666667;20,4250000316667;20,4608333891667;20,4108333583333
2023-03-05 06:00:00;21,3324999808333;21,3366664258333;21,2149998341667;20,8949996616667;20,7166666983333;20,39499998
2023-03-05 07:00:00;21,3083332375;21,3308332741667;21,1516667983333;20,442499955;20,5175000833333;20,3883336375
2023-03-05 08:00:00;21,258333205;21,2883330983333;21,1516666408333;20,5208333325;20,4641668;20,3833333641667
2023-03-05 09:00:00;21,2191664375;21,3050001466667;21,1350000683333;20,4825000758333;20,6758330666667;20,4024999916667
2023-03-05 10:00:00;21,2308330516667;21,3133333508333;21,1533333458333;20,5016662266667;20,606666405;20,4874998725
2023-03-05 11:00:00;21,24000009;21,3341668433333;21,1816665325;20,4383335116667;20,5758331616667;20,4458335233333
2023-03-05 12:00:00;21,2908333141667;21,3516667683333;21,1966665566667;20,4058330841667;20,5108332641667;20,5208333341667
2023-03-05 13:00:00;21,2758332883333;21,541666825;21,2483332958333;20,5449999166667;20,5391662933333;20,5616666475
2023-03-05 14:00:00;21,3016665766667;21,45416689;21,3416666983333;20,701666515;20,5733334241667;20,5908331891667
2023-03-05 15:00:00;21,3650000883333;21,7316668825;21,3466669725;20,9633334483333;20,5158335366667;20,6200000458333
2023-03-05 16:00:00;21,6708331108333;22,0600002591667;21,6700002366667;21,6291664441667;20,5575002025;20,6716664641667
2023-03-05 17:00:00;22,2566666608333;22,6758332258333;22,1950000116667;21,9316666908333;20,563333035;20,6341665575
2023-03-05 18:00:00;22,7358333258333;22,9341667483333;22,3866664558333;21,8133333533333;20,4416664433333;20,59166622
2023-03-05 19:00:00;22,508333365;22,5541669541667;22,2074999808333;21,61833334;20,4358334533333;20,5216666866667
2023-03-05 20:00:00;22,1308331491667;22,2325000758333;22,0000003183333;21,1208330791667;20,4891667375;20,3658336
2023-03-05 21:00:00;21,9624999341667;22,0316665958333;21,8316667866667;20,8249999691667;20,4383330341667;20,3666667925
2023-03-05 22:00:00;21,7766666408333;21,8358333908333;21,70666647;20,6075002366667;20,5033332508333;20,3333334908333
2023-03-05 23:00:00;21,6541663808333;21,7308332133333;21,53249995;20,4466663991667;20,5616668066667;20,4033333458333
2023-03-06;21,547500135;21,63416624;21,4600001975;20,58166647;20,3566667225;20,3866664558333
2023-03-06 01:00:00;21,4433333075;21,49750026;21,3691665333333;20,4849999725;20,5808332758333;20,4108333575
2023-03-06 02:00:00;21,3550001783333;21,4266667366667;21,29583327;20,8208333641667;20,5100000691667;20,4508330008333
2023-03-06 03:00:00;21,2891666091667;21,3583332675;21,2408331225;20,4375001583333;20,6724999741667;20,43750016
2023-03-06 04:00:00;21,2050002416667;21,2791666983333;21,2283333141667;20,8533331558333;20,4774998016667;20,4033333458333
2023-03-06 05:00:00;21,1508334466667;21,2466667491667;21,1624997458333;20,4933331808333;20,5774998666667;20,3966665275
2023-03-06 06:00:00;21,1466665258333;21,182499885;21,163333415;20,4166665075;20,675833225;20,3491668708333
2023-03-06 07:00:00;21,0325002675;21,127500215;21,1049998591667;20,6108331658333;20,5525000891667;20,4508333191667
2023-03-06 08:00:00;21,0166668891667;21,0891669591667;21,0791665716667;21,0608334541667;20,5991665516667;20,3733334541667
2023-03-06 09:00:00;21,3083333958333;21,2216666516667;21,1491665833333;21,474999905;21,2541666033333;20,6766667366667
2023-03-06 10:00:00;21,0141665141667;21,0741666158333;21,0008330333333;21,7083333341667;21,5666667616667;21,0716667166667
2023-03-06 11:00:00;21,0658332491667;21,119166375;20,9774998016667;21,9800001775;21,6391666733333;21,1033333141667
2023-03-06 12:00:00;21,0983328808333;21,1641667691667;20,9858331675;22,4350002608333;21,356666565;21,2958334283333
2023-03-06 13:00:00;21,45999988;21,5599996241667;21,0799999225;22,6608335191667;21,1749997133333;21,3333333333333
2023-03-06 14:00:00;21,4900000916667;21,6175001475;21,0966666525;22,9275002483333;20,998333135;21,8116666483333
2023-03-06 15:00:00;21,4400002166667;21,734999815;21,219166755;23,0141669925;21,9033333458333;21,8441664383333
2023-03-06 16:00:00;21,728333315;21,98416678;21,3149997391667;23,2166668583333;22,0924998925;21,7316667241667
2023-03-06 17:00:00;21,6108336466667;21,8999999375;21,3724997833333;23,28000005;21,7666667291667;21,8100002608333
2023-03-06 18:00:00;21,415833315;21,7041664125;21,3799999541667;23,4250000325;21,2725000383333;21,4233334858333
2023-03-06 19:00:00;21,4425001125;21,6299996383333;21,4691669158333;22,8325001391667;21,0924998916667;21,2791666983333
2023-03-06 20:00:00;21,5291668583333;21,5400001208333;21,3775002158333;21,97666661;20,922499975;21,0716667175
2023-03-06 21:00:00;21,2783330283333;21,4241669966667;21,3175001141667;21,5116664575;20,80249977;20,8749999991667
2023-03-06 22:00:00;21,2366663608333;21,3925000825;21,2416667933333;21,2166666983333;20,7024997075;20,7658333783333
2023-03-06 23:00:00;21,1958332058333;21,3374999366667;21,1908332508333;21,6825002041667;20,5858330725;20,6516664833333
2023-03-07;21,1950000125;21,2616667733333;21,2199997891667;21,7408334416667;20,5516667375;20,6033334733333
2023-03-07 01:00:00;21,1783332825;21,2183332416667;21,1541665391667;21,2233335175;20,4749995866667;20,5191667866667
2023-03-07 02:00:00;21,1216670658333;21,1908335683333;21,1225002608333;20,9633334483333;20,4041667;20,4383333516667
2023-03-07 03:00:00;21,0208331733333;21,1091666225;21,0724999091667;20,79333353;20,625832875;20,4008334466667
2023-03-07 04:00:00;20,9558332758333;21,1108331675;21,021666525;20,6208332391667;20,4833335875;20,3908332175
2023-03-07 05:00:00;21;21,0825001416667;21,0066665025;20,5124998091667;20,44333299;20,442499795
2023-03-07 06:00:00;20,9841666225;21,0758333191667;21,058333555;20,4758332558333;20,6858334558333;20,3791666025
2023-03-07 07:00:00;20,984999815;21,0533334408333;21,041666665;20,76999998;20,518333275;20,4241666783333
2023-03-07 08:00:00;21,004999795;21,0300000516667;21,0641665458333;20,8399999925;20,4825000758333;20,4124999033333
2023-03-07 09:00:00;21,6208333966667;21,2941665641667;21,1258333525;21,5158335358333;20,5016663866667;20,6099998158333
2023-03-07 10:00:00;21,564166545;21,2841666516667;21,1049998591667;22,09166638;20,6333330475;20,8633332241667
2023-03-07 11:00:00;21,5291665391667;21,268333275;21,1608333583333;22,5174999258333;21,0383332566667;20,675833385
2023-03-07 12:00:00;21,7875000641667;21,465833505;21,2575000125;22,7599999125;21,1958332058333;20,67999967
2023-03-07 13:00:00;22,0416666658333;21,6583336208333;21,354166665;22,4699999475;21,1466666841667;20,4066664375
2023-03-07 14:00:00;21,9858333275;21,5541669541667;21,2899998025;22,4241666783333;20,8516669275;20,4683334025
2023-03-07 15:00:00;21,9891665766667;21,5308334041667;21,23750003;22,5008335108333;20,6791666358333;21,1808333391667
2023-03-07 16:00:00;22,1341667191667;21,6790908472727;21,3483332;22,85500002;20,7466664316667;20,5783332191667
2023-03-07 17:00:00;21,8966665275;21,62083308;21,495000045;22,9599998808333;20,8258330025;21,0741666158333
2023-03-07 18:00:00;21,5691665025;21,4558334341667;21,4941666908333;23,1216667508333;20,7249999041667;21,1083335875
2023-03-07 19:00:00;21,36499993;21,3624997141667;21,336666425;22,8833335241667;20,5216666858333;20,9016666408333
2023-03-07 20:00:00;21,3183331483333;21,2525000575;21,2908333125;22,4983336116667;20,4458333658333;20,7308332133333
2023-03-07 21:00:00;21,1866666466667;21,2274998016667;21,2016663533333;22,4283332816667;20,4474997516667;20,51916663
2023-03-07 22:00:00;21,058333555;21,0966664925;21,1824998841667;21,912499905;20,7208333008333;20,3600002933333
2023-03-07 23:00:00;21,0016663866667;20,9900000891667;21,17749993;21,3975000383333;20,5358331991667;20,4141664516667
2023-03-08;20,9099998466667;20,988333225;21,1058332116667;21,0783332175;20,61499993;20,3791666025
